original_tweet,input_text,candidate_summary,reference_summary,reward,relevance,tweet_relevance,context_relevance,factuality,minicheck_support_probability,minicheck_predicted_label,role_coverage,urgency,role,disaster_type,information_type,tweet_id,source_row_id
Gunman targets TSA in Los Angeles airport shooting http://t.co/v9PN62djJA via #NewzSocial,"Responder Roles: Police
Disaster Type: Shootings
Tweet: Gunman targets TSA in Los Angeles airport shooting http://t.co/v9PN62djJA via #NewzSocial
Secondary Annotations: CPU
Information Type: Affected individuals",Police should assess threats and secure the airport scene after the reported TSA shooting in Los Angeles.,,0.6033253821730613,0.79772709608078,0.8300041556358337,0.722413957118988,0.49648359417915344,0.49648359417915344,0,0.0,1.0,Police,Shootings,Affected individuals,1533,15722
RT @ABSCBNNews: 4 more storms expected to hit PH before year end http://t.co/cqlxxqxXOe #YolandaPH,"Responder Roles: Police
Disaster Type: Typhoon
Tweet: RT @ABSCBNNews: 4 more storms expected to hit PH before year end http://t.co/cqlxxqxXOe #YolandaPH
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should prepare for potential public safety issues due to four expected storms in the region.,,0.4695449808984995,0.6917517468333244,0.6828669607639313,0.7124829143285751,0.5097274780273438,0.5097274780273438,1,0.0,0.5,Police,Typhoon,Other Useful Information,1534,26082
"RT @Gorileo: 7.9	3km NE of Samara, Costa Rica	2012-09-05 14:42:10 #TemblorCR","Responder Roles: Police, Firefighter
Disaster Type: Earthquake
Tweet: RT @Gorileo: 7.9	3km NE of Samara, Costa Rica	2012-09-05 14:42:10 #TemblorCR
Secondary Annotations: DCC, USAR
Information Type: Other Useful Information","Police should monitor for crowd control and criminal activity, while firefighters prepare for structural assessments and search and rescue.",,0.4991460774466395,0.5762923277914523,0.49685903638601303,0.7616366744041443,0.4697750508785248,0.4697750508785248,0,0.5,0.4,Police/Firefighter,Earthquake,Other Useful Information,1535,1243
#news #update Raging Colorado wildfire prompts FBI investigation - uReport: Colorado wildfire:  http://t.co/rWwHeQGN #follow,"Responder Roles: Police
Disaster Type: Wildfire
Tweet: #news #update Raging Colorado wildfire prompts FBI investigation - uReport: Colorado wildfire:  http://t.co/rWwHeQGN #follow
Secondary Annotations: DCC
Information Type: Other Useful Information",The police should assess threats from the wildfire and coordinate with the FBI for public safety measures.,,0.5980454286932946,0.7993037164211273,0.7932242751121521,0.8134890794754028,0.47315651178359985,0.47315651178359985,0,0.0,1.0,Police,Wildfire,Other Useful Information,1536,924
RT @ClimateCentral: The largest fires in Australia in a decade have turned Sydney's skies orange: http://t.co/XTrtSOFIm5,"Responder Roles: Police
Disaster Type: Wildfire
Tweet: RT @ClimateCentral: The largest fires in Australia in a decade have turned Sydney's skies orange: http://t.co/XTrtSOFIm5
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should monitor public safety and assess potential evacuation needs due to wildfire smoke affecting visibility in Sydney.,,0.5793564642965794,0.7445981830358505,0.7402459681034088,0.7547533512115479,0.4749884009361267,0.4749884009361267,0,0.0,1.0,Police,Wildfire,Other Useful Information,1537,9080
New Boulder Fire Prompts Mandatory Evacuations: A fire that erupted in Boulder County Tuesday afternoon -- being... http://t.co/acBWzBV2,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: New Boulder Fire Prompts Mandatory Evacuations: A fire that erupted in Boulder County Tuesday afternoon -- being... http://t.co/acBWzBV2
Secondary Annotations: USAR
Information Type: Caution and advice",Firefighters should evaluate fire spread and readiness for rescues due to mandatory evacuations in Boulder County.,,0.716625250428915,0.8465898364782333,0.8907709419727325,0.7435005903244019,0.4812752306461334,0.4812752306461334,0,0.5,1.0,Firefighter,Wildfire,Caution and advice,1538,559
RT @LindseyAustin: My heart breaks for America. Too many people have lost their lives this week. #prayfortexas #prayforboston #prayforam ...,"Responder Roles: Police
Disaster Type: Explosion
Tweet: RT @LindseyAustin: My heart breaks for America. Too many people have lost their lives this week. #prayfortexas #prayforboston #prayforam ...
Secondary Annotations: DCC
Information Type: Sympathy and support",Police should assess potential threats and ensure scene security following reported explosions and community distress.,,0.5284306159103289,0.5999609204940497,0.5100430296733975,0.809769332408905,0.473777174949646,0.473777174949646,0,1.0,0.0,Police,Explosion,Sympathy and support,1539,27504
"Horrific news this AM:Praying for everyone still in trapped the #clutha bar in Glasgow, the injured, the families and our emergency services","Responder Roles: Police
Disaster Type: Crash
Tweet: Horrific news this AM:Praying for everyone still in trapped the #clutha bar in Glasgow, the injured, the families and our emergency services
Secondary Annotations: DCC
Information Type: Sympathy and support",Police should assess crowd control needs and support emergency services at the crash site following reports of injuries and trapped individuals.,,0.5639284254610538,0.7005243092775344,0.6505648493766785,0.8170963823795319,0.4749796688556671,0.4749796688556671,0,0.0,1.0,Police,Crash,Sympathy and support,1540,14178
Boston Marathon Bombing Suspect Killed; Another At Large http://t.co/heOVgrwbjf,"Responder Roles: EMS
Disaster Type: Bombings
Tweet: Boston Marathon Bombing Suspect Killed; Another At Large http://t.co/heOVgrwbjf
Secondary Annotations: MMU
Information Type: Other Useful Information",Assess potential casualties and medical needs related to the bombing; prepare for possible triage and transport.,,0.7615957000851631,0.6967436909675597,0.6636025309562683,0.77407306432724,0.4709416329860687,0.4709416329860687,0,1.0,1.0,EMS,Bombings,Other Useful Information,1541,11569
T'storms crossing I-25 toward #Longmont. Strong storm sitting over #Brighton tracking NE. #9wx forecast on #9News now http://t.co/uqO7mgWQoj,"Responder Roles: Police
Disaster Type: Floods
Tweet: T'storms crossing I-25 toward #Longmont. Strong storm sitting over #Brighton tracking NE. #9wx forecast on #9News now http://t.co/uqO7mgWQoj
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should monitor storm impacts on I-25 and assess potential flooding risks for traffic control preparation.,,0.45251804471015933,0.7220968306064606,0.7126439213752747,0.744153618812561,0.4791366159915924,0.4791366159915924,0,0.0,0.4,Police,Floods,Other Useful Information,1542,12911
"RT @Wnicholasgomes: #Bangladesh is waiting for Verdict of Ghulam Azam,  its already writtenhe willbe sentencedto death-its Justice or 'mock…","Responder Roles: Police
Disaster Type: Collapse
Tweet: RT @Wnicholasgomes: #Bangladesh is waiting for Verdict of Ghulam Azam,  its already writtenhe willbe sentencedto death-its Justice or 'mock…
Secondary Annotations: DCC
Information Type: Not labeled",Police should monitor for potential unrest and crowd control needs surrounding the verdict announcement in Bangladesh.,,0.37065327912569046,0.7208681106567383,0.7529258728027344,0.6460666656494141,0.47339776158332825,0.47339776158332825,0,0.0,0.0,Police,Collapse,Not labeled,1543,23692
RT @nbcnightlynews: LAX shooting suspect is 23-year-old Paul Anthony Ciancia. @PeteWilliamsNBC joins us now  with more on the suspect #NBCN…,"Responder Roles: Police
Disaster Type: Shootings
Tweet: RT @nbcnightlynews: LAX shooting suspect is 23-year-old Paul Anthony Ciancia. @PeteWilliamsNBC joins us now  with more on the suspect #NBCN…
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess threats from the identified suspect and coordinate safety measures through DCC.,,0.547043579518795,0.6495363533496856,0.5878332257270813,0.7935103178024292,0.4788234233856201,0.4788234233856201,0,1.0,0.0,Police,Shootings,Affected individuals,1544,15565
[Denver News] Colorado wildfire ranks as most destructive in state history: DENVER (Reuters) - An 85-square-mile... http://t.co/yHGdSthP,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: [Denver News] Colorado wildfire ranks as most destructive in state history: DENVER (Reuters) - An 85-square-mile... http://t.co/yHGdSthP
Secondary Annotations: FC
Information Type: Infrastructure and utilities","Firefighters should evaluate containment strategies for the most destructive wildfire in Colorado's history, focusing on fire spread management.",,0.7940729542076588,0.7897797137498855,0.7995857894420624,0.7668988704681396,0.4706002175807953,0.4706002175807953,0,1.0,1.0,Firefighter,Wildfire,Infrastructure and utilities,1545,230
"Five local states of emerg ended: Leth city &amp; county; Cypress County; Red Deer, Crowsnest Pass. #ABflood #yycflood #yyc #ableg #abpoli","Responder Roles: Police, EMS
Disaster Type: Floods
Tweet: Five local states of emerg ended: Leth city &amp; county; Cypress County; Red Deer, Crowsnest Pass. #ABflood #yycflood #yyc #ableg #abpoli
Secondary Annotations: DCC, MMU
Information Type: Infrastructure and utilities","Police should assess public safety concerns, while EMS monitors for medical needs as states of emergency conclude in affected areas.",,0.5300702632963658,0.6537192076444626,0.6133459806442261,0.7479234039783478,0.48507416248321533,0.48507416248321533,0,0.5,0.4,Police/EMS,Floods,Infrastructure and utilities,1546,8331
"New York Train Derailment Kills at Least 4, Injures Dozens http://t.co/yoOFX6Kmqt #Google #News","Responder Roles: Police
Disaster Type: Derailment
Tweet: New York Train Derailment Kills at Least 4, Injures Dozens http://t.co/yoOFX6Kmqt #Google #News
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess scene security and coordinate with DCC for crowd control following the train derailment that resulted in fatalities and injuries.,,0.662175301015377,0.7527140974998474,0.7304839491844177,0.8045844435691833,0.4749014675617218,0.4749014675617218,0,1.0,0.4,Police,Derailment,Affected individuals,362,18332
RT @AustinCrossCBS: Reports saying a TSA agent and the shooting suspect have been shot. #LAX,"Responder Roles: Police, EMS
Disaster Type: Shootings
Tweet: RT @AustinCrossCBS: Reports saying a TSA agent and the shooting suspect have been shot. #LAX
Secondary Annotations: CPU, MMU
Information Type: Affected individuals","Police should assess scene security and threats, while EMS prepares for potential injuries from the reported shooting incident.",,0.5622755813598633,0.6951926529407502,0.644388735294342,0.8137351274490356,0.47583261132240295,0.47583261132240295,0,0.0,1.0,Police/EMS,Shootings,Affected individuals,1547,14975
"Colorado floods: 7 dead, hundreds missing, 1,500 houses destroyed http://t.co/1RcfRLL5IH","Responder Roles: Police
Disaster Type: Floods
Tweet: Colorado floods: 7 dead, hundreds missing, 1,500 houses destroyed http://t.co/1RcfRLL5IH
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess crowd control needs and potential criminal activity due to reported fatalities and missing individuals from the floods.,,0.5652528654783964,0.7085571065545082,0.6745032221078873,0.7880161702632904,0.46903151273727417,0.46903151273727417,0,0.0,1.0,Police,Floods,Affected individuals,1548,13349
Death toll in Quebec train explosion rises to 5 http://t.co/RJt8gWM55F via @CBSNews,"Responder Roles: EMS
Disaster Type: Derailment
Tweet: Death toll in Quebec train explosion rises to 5 http://t.co/RJt8gWM55F via @CBSNews
Secondary Annotations: MMU
Information Type: Affected individuals",Assess casualties and prioritize medical response for individuals affected by the train explosion in Quebec.,,0.8034354242682458,0.8128572583198548,0.854799747467041,0.7149914503097534,0.47574153542518616,0.47574153542518616,0,1.0,1.0,EMS,Derailment,Affected individuals,1549,16301
"Queens resident among 4 dead in Metro-North derailment, via @shutterstops http://t.co/IBk9SSkyYY","Responder Roles: Police
Disaster Type: Derailment
Tweet: Queens resident among 4 dead in Metro-North derailment, via @shutterstops http://t.co/IBk9SSkyYY
Secondary Annotations: DCC
Information Type: Affected individuals","Police should assess scene security and potential criminal activity in the Metro-North derailment, coordinating with DCC for public safety.",,0.5701381264626979,0.720142176747322,0.6790722906589508,0.8159719109535217,0.472353458404541,0.472353458404541,0,1.0,0.0,Police,Derailment,Affected individuals,1550,18541
"RT @tjmanotoc: Typhoon Pablo to hit PHILIPPINES on Tuesday, forecast to be stronger than Sendong! Be safe &amp; prepared! http://t.co/iY ...","Responder Roles: Police
Disaster Type: Typhoon
Tweet: RT @tjmanotoc: Typhoon Pablo to hit PHILIPPINES on Tuesday, forecast to be stronger than Sendong! Be safe &amp; prepared! http://t.co/iY ...
Secondary Annotations: DCC
Information Type: Caution and advice",Police should assess potential evacuation needs and prepare for crowd control as Typhoon Pablo approaches.,,0.4635895620286465,0.7596913725137711,0.7510570287704468,0.7798381745815277,0.4707903265953064,0.4707903265953064,0,0.0,0.4,Police,Typhoon,Caution and advice,1551,5704
"RT @weeddude: According to @katywithawhy @CBSNews has obtained a photo of Paul Ciancia, the LAX shooting suspect http://t.co/IydbTQM7OC","Responder Roles: Police
Disaster Type: Shootings
Tweet: RT @weeddude: According to @katywithawhy @CBSNews has obtained a photo of Paul Ciancia, the LAX shooting suspect http://t.co/IydbTQM7OC
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess potential threats from the identified suspect and ensure public safety at LAX.,,0.3725740402191877,0.7193991795182227,0.7166244387626648,0.7258735746145248,0.483137309551239,0.483137309551239,0,0.0,0.0,Police,Shootings,Affected individuals,1552,15563
"RT @twc_hurricane: Super Typhoon #Haiyan even stronger, now strongest tropical cyclone of 2013 on the entire planet: http://t.co/5Kpmx1dvyH…","Responder Roles: Police
Disaster Type: Typhoon
Tweet: RT @twc_hurricane: Super Typhoon #Haiyan even stronger, now strongest tropical cyclone of 2013 on the entire planet: http://t.co/5Kpmx1dvyH…
Secondary Annotations: DCC
Information Type: Other Useful Information","As Super Typhoon Haiyan strengthens, police should monitor public safety and prepare for potential evacuations.",,0.46227621451020234,0.7546302884817122,0.750632107257843,0.7639593780040741,0.47262245416641235,0.47262245416641235,0,0.0,0.4,Police,Typhoon,Other Useful Information,1553,25903
RT @BBCSanjoyM: 12 people killed in Cyclone #mahasen #bangladesh officials say.,"Responder Roles: Police
Disaster Type: Collapse
Tweet: RT @BBCSanjoyM: 12 people killed in Cyclone #mahasen #bangladesh officials say.
Secondary Annotations: DCC
Information Type: Not labeled",Police should assess crowd control needs and coordinate with DCC following reports of fatalities from the cyclone.,,0.6613022265583277,0.6944171652197837,0.6632048040628433,0.7672460079193115,0.4730248749256134,0.4730248749256134,0,1.0,0.5,Police,Collapse,Not labeled,1554,23758
Ash cloud covers Sydney as fires rage: Five major bush fires have threatened hundreds of homes in New South Wales,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: Ash cloud covers Sydney as fires rage: Five major bush fires have threatened hundreds of homes in New South Wales
Secondary Annotations: FC
Information Type: Infrastructure and utilities",Firefighters should evaluate containment strategies as bush fires threaten homes in New South Wales amid an ash cloud over Sydney.,,0.6065942057967186,0.8216006100177764,0.86937615275383,0.7101243436336517,0.4761359691619873,0.4761359691619873,0,1.0,0.0,Firefighter,Wildfire,Infrastructure and utilities,1555,8950
"The weather is crazy over here..we have rivers now, &amp; some students are evacuating the dorms while others went mud sliding xD #boulderflood","Responder Roles: Police
Disaster Type: Floods
Tweet: The weather is crazy over here..we have rivers now, &amp; some students are evacuating the dorms while others went mud sliding xD #boulderflood
Secondary Annotations: DCC
Information Type: Affected individuals",Police should monitor evacuation efforts and assess crowd control around affected dorms during flooding.,,0.46058438792824746,0.7385313481092453,0.7377228140830994,0.7404179275035858,0.4883936643600464,0.4883936643600464,0,0.0,0.4,Police,Floods,Affected individuals,1556,12883
O.O Oh no! :( RT @alicegoldfuss: Explosions at the Boston Marathon. Warning: blood. https://t.co/p9Yn9mknIT (via @theoriginalwak),"Responder Roles: EMS
Disaster Type: Bombings
Tweet: O.O Oh no! :( RT @alicegoldfuss: Explosions at the Boston Marathon. Warning: blood. https://t.co/p9Yn9mknIT (via @theoriginalwak)
Secondary Annotations: MMU
Information Type: Sympathy and support",Assess potential injuries and casualties from reported explosions; prepare for possible triage and patient transport.,,0.6443480554223061,0.705261766910553,0.6835795938968658,0.7558535039424896,0.4700257480144501,0.4700257480144501,0,1.0,0.4,EMS,Bombings,Sympathy and support,1557,10872
Top Story: Australia bush fire threat easing: Wildfires threaten the western suburbs of Austral... http://t.co/q3oDRBlLsr #ERMmedia @CNN,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: Top Story: Australia bush fire threat easing: Wildfires threaten the western suburbs of Austral... http://t.co/q3oDRBlLsr #ERMmedia @CNN
Secondary Annotations: FC
Information Type: Infrastructure and utilities",Firefighters should monitor wildfire containment and assess risks to infrastructure in the western suburbs as threats ease.,,0.7993272140622139,0.7824898064136505,0.7685382962226868,0.8150433301925659,0.5018231272697449,0.5018231272697449,1,1.0,1.0,Firefighter,Wildfire,Infrastructure and utilities,1558,9657
Toll in Bangladesh collapse above 650: Here is the latest from Bangladesh on Monday concerning the calamitous ... http://t.co/6KMc7wvdux,"Responder Roles: Police
Disaster Type: Collapse
Tweet: Toll in Bangladesh collapse above 650: Here is the latest from Bangladesh on Monday concerning the calamitous ... http://t.co/6KMc7wvdux
Secondary Annotations: DCC
Information Type: Affected individuals",Police should evaluate crowd control and security measures in response to the reported collapse affecting over 650 individuals in Bangladesh.,,0.5724903013557195,0.7254175618290901,0.7099311798810959,0.7615524530410767,0.4743766188621521,0.4743766188621521,0,0.0,1.0,Police,Collapse,Affected individuals,1559,23340
RT @Janney_h: Omg.. Scary scenes over road #crash #helicopter #Glasgow http://t.co/wNWC8FH5ct,"Responder Roles: Police
Disaster Type: Crash
Tweet: RT @Janney_h: Omg.. Scary scenes over road #crash #helicopter #Glasgow http://t.co/wNWC8FH5ct
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess the scene for public safety and traffic hazards following the reported helicopter crash in Glasgow.,,0.5932518806308508,0.766197271645069,0.7760524451732635,0.7432018667459488,0.5003313422203064,0.5003313422203064,1,0.0,1.0,Police,Crash,Other Useful Information,1560,13912
RT @BBCBreaking: Philippines storm: More than 300 dead and hundreds more missing in wake of Typhoon Bopha - civil defence office http:// ...,"Responder Roles: Police, Firefighter
Disaster Type: Typhoon
Tweet: RT @BBCBreaking: Philippines storm: More than 300 dead and hundreds more missing in wake of Typhoon Bopha - civil defence office http:// ...
Secondary Annotations: DCC, USAR
Information Type: Affected individuals","Police should assess crowd control and potential crime, while firefighters prepare for search and rescue of missing individuals post-typhoon.",,0.4662105906754732,0.7127696797251701,0.684868648648262,0.7778720855712891,0.46696481108665466,0.46696481108665466,0,0.5,0.0,Police/Firefighter,Typhoon,Affected individuals,1561,6335
"RT @9NEWS: Colorado floods: 11,700 evacuated http://t.co/f2FGpQYOiC #9NEWS","Responder Roles: Police
Disaster Type: Floods
Tweet: RT @9NEWS: Colorado floods: 11,700 evacuated http://t.co/f2FGpQYOiC #9NEWS
Secondary Annotations: DCC
Information Type: Affected individuals",Police should evaluate evacuation routes and coordinate with DCC to ensure public safety amid reported floods and evacuations.,,0.7757305712252855,0.7336144492030143,0.7076979130506516,0.794086366891861,0.475862056016922,0.475862056016922,0,1.0,1.0,Police,Floods,Affected individuals,1562,13219
RT @BostonGlobe: BREAKING NEWS: Boston Marathon terror bombing suspect has been arrested.,"Responder Roles: Police
Disaster Type: Bombings
Tweet: RT @BostonGlobe: BREAKING NEWS: Boston Marathon terror bombing suspect has been arrested.
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess ongoing threats and coordinate with DCC for public safety following the arrest of a bombing suspect.,,0.6553032128512859,0.731999310851097,0.6986414194107056,0.8098343908786774,0.4764138162136078,0.4764138162136078,0,1.0,0.4,Police,Bombings,Other Useful Information,1563,11643
RT @STcom: #SGHaze update: PSI is 190 at 8pm @NEAsg,"Responder Roles: Firefighter
Disaster Type: Haze
Tweet: RT @STcom: #SGHaze update: PSI is 190 at 8pm @NEAsg
Secondary Annotations: HAZMAT
Information Type: Other Useful Information",Firefighters should monitor air quality and assess potential hazardous material exposure due to reported haze levels.,,0.7285455927066504,0.5917813096195459,0.49449994787573814,0.8187711536884308,0.48568853735923767,0.48568853735923767,0,1.0,1.0,Firefighter,Haze,Other Useful Information,1564,24158
RT @9NEWS: Evacuations lifted in Flagstaff Fire near Boulder  #9NEWSHeadlines,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: RT @9NEWS: Evacuations lifted in Flagstaff Fire near Boulder  #9NEWSHeadlines
Secondary Annotations: FC, USAR
Information Type: Caution and advice",Firefighters should monitor for flare-ups and assess containment after evacuations were lifted in the Flagstaff Fire area.,,0.731644171004494,0.7869997337460517,0.8086912631988525,0.73638616502285,0.4914437234401703,0.4914437234401703,0,0.6666666666666666,1.0,Firefighter,Wildfire,Caution and advice,1565,925
Colorado Fracking Site Flooding   September 2013 HD: http://t.co/nFodFMEguo via @youtube,"Responder Roles: Police
Disaster Type: Floods
Tweet: Colorado Fracking Site Flooding   September 2013 HD: http://t.co/nFodFMEguo via @youtube
Secondary Annotations: DCC
Information Type: Infrastructure and utilities",Police should evaluate safety concerns related to flooding at the fracking site and liaise with DCC for coordinated action.,,0.7829229778796434,0.7512891098856926,0.7382633239030838,0.7816826105117798,0.4798871576786041,0.4798871576786041,0,1.0,1.0,Police,Floods,Infrastructure and utilities,1566,13657
RT @nypost: Witnesses describe LAX shooting suspect as fairly young and dressed in camouflage http://t.co/tgH6Ls9XGx,"Responder Roles: Police
Disaster Type: Shootings
Tweet: RT @nypost: Witnesses describe LAX shooting suspect as fairly young and dressed in camouflage http://t.co/tgH6Ls9XGx
Secondary Annotations: DCC
Information Type: Affected individuals","Police should assess reports of a young suspect in camouflage, focusing on public safety and scene security.",,0.5814105851948261,0.7494560986757277,0.7798763811588287,0.6784754395484924,0.4764038026332855,0.4764038026332855,0,1.0,0.0,Police,Shootings,Affected individuals,1567,15383
RT @CBCAlerts: Magnitude 7.2 earthquake strikes Bohol province of #Philippines.,"Responder Roles: Police, Firefighter, EMS
Disaster Type: Earthquake
Tweet: RT @CBCAlerts: Magnitude 7.2 earthquake strikes Bohol province of #Philippines.
Secondary Annotations: DCC, USAR, MMU
Information Type: Other Useful Information","Following the earthquake, police should monitor for crowd control and crime, firefighters must assess structural risks, and EMS should prepare for medical emergencies.",,0.593865523537,0.6932227194309234,0.6349331140518188,0.8292317986488342,0.4716169536113739,0.4716169536113739,0,0.6666666666666666,0.5,Police/Firefighter/EMS,Earthquake,Other Useful Information,1568,10053
RT @HuffingtonPost: Powerful earthquake hits Costa Rica http://t.co/WQBiY4NX,"Responder Roles: Police, Firefighter
Disaster Type: Earthquake
Tweet: RT @HuffingtonPost: Powerful earthquake hits Costa Rica http://t.co/WQBiY4NX
Secondary Annotations: DCC, USAR
Information Type: Other Useful Information","Police should monitor for crowd control and crime, while firefighters prepare for potential search and rescue operations post-earthquake.",,0.5306836583837866,0.6643237359821796,0.6088446900248528,0.7937748432159424,0.4726814031600952,0.4726814031600952,0,0.5,0.4,Police/Firefighter,Earthquake,Other Useful Information,1569,1508
We've reached the point of our trip to Colorado that we should be able to see mountains but because of the wildfires all we see is a haze.,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: We've reached the point of our trip to Colorado that we should be able to see mountains but because of the wildfires all we see is a haze.
Secondary Annotations: FC
Information Type: Affected individuals",Visibility is compromised due to wildfire smoke; firefighters should evaluate fire spread risks and monitor air quality.,,0.7319530573238929,0.7943568632006645,0.8141619861125946,0.7481449097394943,0.482379287481308,0.482379287481308,0,0.6666666666666666,1.0,Firefighter,Wildfire,Affected individuals,1570,1147
At least 250 people injuried because of the meteor shower. ): #RussianMeteor,"Responder Roles: Police, EMS
Disaster Type: Meteorite
Tweet: At least 250 people injuried because of the meteor shower. ): #RussianMeteor
Secondary Annotations: DCC, MMU
Information Type: Affected individuals","Police should assess crowd control and safety, while EMS prepares for triage and transport of at least 250 injured individuals.",,0.42034713573753835,0.6350011333823204,0.5968405455350876,0.7240425050258636,0.4723869562149048,0.4723869562149048,0,0.0,0.4,Police/EMS,Meteorite,Affected individuals,1571,20525
"fear of fear in #Chelyabinsk, #meteorrain, I was in the midst of events","Responder Roles: Police
Disaster Type: Meteorite
Tweet: fear of fear in #Chelyabinsk, #meteorrain, I was in the midst of events
Secondary Annotations: DCC
Information Type: Sympathy and support",Police should assess public sentiment and potential crowd control needs due to reported fear in Chelyabinsk.,,0.48478482283651825,0.7631103202700615,0.7790395617485046,0.7259420901536942,0.47078484296798706,0.47078484296798706,0,0.0,0.5,Police,Meteorite,Sympathy and support,1572,20873
RT @cityofcalgary: ATTN: The upper deck of the Centre St. Bridge is CLOSED. #yycflood,"Responder Roles: Police
Disaster Type: Floods
Tweet: RT @cityofcalgary: ATTN: The upper deck of the Centre St. Bridge is CLOSED. #yycflood
Secondary Annotations: TEU
Information Type: Infrastructure and utilities",Police should evaluate traffic management around the closed Centre St. Bridge in response to flooding conditions.,,0.6561256781220436,0.7253494530916214,0.7338707149028778,0.7054665088653564,0.4890134781599045,0.47256597876548767; 0.5054609775543213,0; 1,1.0,0.4,Police,Floods,Infrastructure and utilities,1573,7875
RT @BanffCoffeeHous: #abflood #canmore #volunteers -  The book store on Main Street is flooding &amp; needs volunteers help moving books. Talk …,"Responder Roles: Police, EMS
Disaster Type: Floods
Tweet: RT @BanffCoffeeHous: #abflood #canmore #volunteers -  The book store on Main Street is flooding &amp; needs volunteers help moving books. Talk …
Secondary Annotations: DCC, MMU
Information Type: Donations and volunteering","Police should ensure crowd control and safety, while EMS should monitor for injuries among volunteers during the flood response.",,0.5451169402897358,0.6518861144781112,0.5990687608718872,0.7751266062259674,0.4678272008895874,0.4678272008895874,0,0.0,1.0,Police/EMS,Floods,Donations and volunteering,1574,7919
"RT @cnnbrk: #Colorado firefighters facing more wind, heat. http://t.co/wQA8phBt","Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: RT @cnnbrk: #Colorado firefighters facing more wind, heat. http://t.co/wQA8phBt
Secondary Annotations: FC
Information Type: Affected individuals",Firefighters should evaluate the potential for rapid fire spread given the reported wind and heat conditions in Colorado.,,0.7002350837737321,0.8002302393317222,0.8231322765350342,0.7467921525239944,0.4806180000305176,0.4806180000305176,0,0.5,1.0,Firefighter,Wildfire,Affected individuals,1575,286
"RT @BBCBreaking: At least four people confirmed dead - 63 injured - in the Metro-North train crash, New York Fire Department says http://t.…","Responder Roles: Police
Disaster Type: Derailment
Tweet: RT @BBCBreaking: At least four people confirmed dead - 63 injured - in the Metro-North train crash, New York Fire Department says http://t.…
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess crowd control needs and potential criminal activity at the derailment site with reported casualties.,,0.4563270968943834,0.6833703681826591,0.6424552947282791,0.7788388729095459,0.4685898721218109,0.4685898721218109,0,0.0,0.5,Police,Derailment,Affected individuals,1576,18181
"RT @ajamlive: Airport police chief Gannon confirms shooter pulled an assault rifle out of bag, continued shooting in area where screeners a…","Responder Roles: Police
Disaster Type: Shootings
Tweet: RT @ajamlive: Airport police chief Gannon confirms shooter pulled an assault rifle out of bag, continued shooting in area where screeners a…
Secondary Annotations: CPU
Information Type: Affected individuals",Police should assess threats from the shooter and manage crowd control near the incident site at the airport.,,0.37528769873082635,0.7318007364869118,0.7193689793348312,0.7608081698417664,0.47662976384162903,0.47662976384162903,0,0.0,0.0,Police,Shootings,Affected individuals,1577,15307
"RT @AP: The Philippines has had it's share of deadly storms, but Typhoon Haiyan's devastation shocks officials: http://t.co/TrmOWMXGb7 -SS","Responder Roles: Police
Disaster Type: Typhoon
Tweet: RT @AP: The Philippines has had it's share of deadly storms, but Typhoon Haiyan's devastation shocks officials: http://t.co/TrmOWMXGb7 -SS
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess public safety threats and coordinate with DCC in response to Typhoon Haiyan's reported devastation.,,0.6736625804007053,0.7833606034517288,0.7684519290924072,0.8181475102901459,0.477945476770401,0.477945476770401,0,1.0,0.4,Police,Typhoon,Other Useful Information,1578,26186
@tobeymonster Bangladesh collapse toll passes 400: The number of people killed in the collapse of a factory building ...  @SancheezyRican,"Responder Roles: Police
Disaster Type: Collapse
Tweet: @tobeymonster Bangladesh collapse toll passes 400: The number of people killed in the collapse of a factory building ...  @SancheezyRican
Secondary Annotations: DCC
Information Type: Affected individuals","Police should evaluate crowd control and security measures in response to the factory collapse, given the reported toll of over 400 fatalities.",,0.5830135311186313,0.756675961613655,0.7585586309432983,0.7522830665111542,0.4727077782154083,0.4727077782154083,0,0.0,1.0,Police,Collapse,Affected individuals,1579,23130
